"ProteinID","n_proteins","protein_score","n_peptides","MDA_GD3","MDA_GD2","MDA_GD1","MDA_HG1","MDA_HG3","MDA_HG2","MDA_GD1","MDA_GD2","MDA_GD3","MDA_HG1","MDA_HG2","MDA_HG3","MDA_GD1_sim","MDA_GD2_sim","MDA_GD3_sim","MDA_HG1_sim","MDA_HG2_sim","MDA_HG3_sim"
"sp|Q9Y3X0|CCDC9_HUMAN",1,0.999278402,2,12750170,142539600,180012496,0,0,236346592,19.0085368286671,18.7751304138042,16.3610551628132,NA,19.2808098958061,NA,19.790111870835,20.5805304769259,16.5847530678755,18.9788076189714,19.3959061469593,18.8964752384539
"sp|Q9Y3Y2|CHTOP_HUMAN",1,1,2,38960720,50507180,53787472,122237624,86547456,87697728,17.8005511355618,17.737626062357,17.4780645170607,18.6214774460208,18.2894065505074,18.2762034457403,17.4752712616559,17.7529250162407,17.7362432018405,18.3947864497941,18.2371584456791,18.3920615066138
"sp|Q9Y446|PKP3_HUMAN",1,1,16,116771232,221693454,501823346,583756752,515458642,444120391,20.0337587153261,19.2168061477636,18.5757272966514,20.1849949334758,19.9116062345426,20.0605676292988,19.6740984580878,19.4869809928157,18.9631346904116,19.8733874720912,20.1323153463599,19.9477692843502
"sp|Q9Y450|HBS1L_HUMAN",1,1,7,152158632,92519230,141195340,38991220,48844510,0,18.765654879646,18.342927072768,18.8404341661847,17.4788470505436,NA,17.7041525452858,18.513406322876,18.2740138151177,18.592545016695,17.6110462711029,17.7386154150999,17.9042366711083
"sp|Q9Y485|DMXL1_HUMAN",1,0.951268688,5,83361618,80807472,105907658,101001306,62251520,98297280,18.4780781214604,18.2075799944633,18.2386985455698,18.430644005415,18.4035069143378,17.9466935106817,18.2799971924971,18.3577682749972,18.4838724539132,18.2200316959896,18.2117455551435,18.1364114977982
"sp|Q9Y490|TLN1_HUMAN",1,1,50,1813272092,2338963364,2561048856,1752138238,1886495879,1524984877,21.6636827209049,21.5729736613219,21.3183988357817,21.284102729316,21.1452503302353,21.3579869128977,21.5171985805319,21.6959350046524,21.6765214139757,21.3929183897028,21.0648958406311,21.0740340466402
"sp|Q9Y4A5|TRRAP_HUMAN",1,0.686145421,3,57626832,0,106716600,30653610,0,0,18.4856872805536,NA,17.8694988505328,17.2382609948137,NA,NA,18.9126988513666,18.010932399409,17.6779984554086,16.9259997629821,17.3619870155219,17.0211492059945
"sp|Q9Y4C8|RBM19_HUMAN",1,1,2,77217880,0,0,0,0,23696300,NA,NA,18.162141594396,NA,16.9808294757742,NA,18.0061592925089,17.6777167843577,18.1781974157903,17.0521507219689,17.6086437098556,17.4392906756854
"sp|Q9Y4D1|DAAM1_HUMAN",1,0.983439069,2,0,0,50917520,264581792,72870432,72921328,17.7457176266182,NA,NA,19.3936609939743,18.1048917193478,18.1041935179945,17.9756108491705,17.8333471931841,17.6598827856474,18.0289483153166,18.552233293688,19.5622565861665
"sp|Q9Y4E6|WDR7_HUMAN",1,1,3,0,0,45096943,73013832,0,67535776,17.6243250194705,NA,NA,18.1061594606158,18.0281680302493,NA,18.2267783668824,17.1249273673586,18.1291822796738,18.1064787343789,18.1137628083076,18.0674014348265
"sp|Q9Y4E8|UBP15_HUMAN",1,0.998860732,3,0,39044340,123988568,36891440,37086592,35898192,18.6356999257708,17.4802084813632,NA,17.4234901037798,17.3961974900733,17.4287660606391,17.0985095176761,17.536664050099,18.5748822713784,17.4303076145941,17.4082031045016,17.4109679908188
"sp|Q9Y4F1|FARP1_HUMAN",1,1,3,59525808,284210218,100850756,90958428,194073744,191139600,18.429152318618,19.4652247265348,17.9019205243736,18.3259131249353,19.0685146090932,19.0837487685102,17.6724733631302,18.9206295838907,20.2132625235539,18.3330581928048,18.5009615663066,18.5766276687875
"sp|Q9Y4G6|TLN2_HUMAN",1,0.789289019,1,0,0,0,0,0,23509000,NA,NA,NA,NA,16.9728938845202,NA,NA,NA,NA,17.3164438607218,15.8350886188312,17.3641142744492
"sp|Q9Y4J8|DTNA_HUMAN",1,0.685159867,2,0,0,0,24894130,932468096,0,NA,NA,NA,17.0301425906713,NA,20.6533454954921,NA,NA,NA,18.710088855351,19.5955280946636,18.6144915617011
"sp|Q9Y4K1|CRBG1_HUMAN",1,1,17,217902260,221433882,222730530,570405364,832950376,575171838,19.2214732130875,19.2156346017605,19.1995571715912,20.1618578309472,20.1701794028109,20.5404846257275,19.2131097036358,19.2262415831774,19.2057178472607,20.4865797040442,20.4105747215953,20.5358744230255
"sp|Q9Y4L1|HYOU1_HUMAN",1,1,43,12238874917,14224272314,14596970815,9227805022,10112962860,9555296904,23.4040798657094,23.3782156602197,23.2278831912601,22.9454870480793,22.9803614873113,23.037083889359,23.1840450105559,23.2892887765037,23.2213120078505,22.9680343378531,22.9063027917616,22.9580712458769
"sp|Q9Y4P1|ATG4B_HUMAN",1,1,3,14825590,19178500,18628730,30227850,18558920,38809427,16.7402155706352,16.7693004178962,16.5118652996953,17.2242742428238,17.4741737390001,16.7364610939741,16.6611874908937,16.5141947826985,16.5349723664392,17.0385852897671,17.3309483568583,16.8467580088039
"sp|Q9Y4P3|TBL2_HUMAN",1,1,2,34392400,34329472,0,23529760,66915088,22125850,NA,17.3515147851816,17.3533461677024,16.9737765609065,16.9122571661994,18.018935030313,17.3526458917815,17.3541535772106,17.3518560745842,17.5878284735198,15.9123944372067,16.9465904179237
"sp|Q9Y4W6|AFG32_HUMAN",1,0.999982721,3,0,27174490,0,85630101,47274480,83233068,NA,17.1177892235461,NA,18.2655474264948,18.2371552787514,17.6714811729771,16.5082678445358,17.0967137998465,16.3873320558355,18.1038276343876,17.6633293901742,18.5185142334058
"sp|Q9Y4Y9|LSM5_HUMAN",1,1,1,124227976,109668936,128146248,31497410,19740620,19641410,18.6686827321561,18.5129767128566,18.6376289516962,17.2654158781932,16.7931506505743,16.7981889997844,18.5528449411558,18.5258199479048,18.6111087809787,16.9399310502115,16.7426900509621,17.2071327334994
"sp|Q9Y4Z0|LSM4_HUMAN",1,0.989096887,1,0,0,0,0,16402070,0,NA,NA,NA,NA,NA,16.6129181043416,NA,NA,NA,16.4730739376284,16.882690709315,16.7946344822098
"sp|Q9Y508|RN114_HUMAN",1,1,2,21484760,204333536,216245456,260786592,333300748,377873918,19.1919246908387,19.1352641970753,16.8828544045447,19.3792129756522,19.750071147679,19.6245557874999,17.0145687828955,19.288382994613,18.788838758244,19.3306760481286,19.7140444624025,19.5693972592519
"sp|Q9Y520|PRC2C_HUMAN",1,1,16,256299896,234079788,248910118,536412394,303448196.1,369049912,19.3326024173754,19.2711725895624,19.3618587855597,20.100413814996,19.7264424557302,19.5307214655918,19.2782721895628,19.3793341260668,19.2543080239088,19.6619158295295,20.3665212162258,19.5344816230538
"sp|Q9Y547|IFT25_HUMAN",1,1,2,0,22067050,101763772,49272120,45860928,103118872,18.4381647244792,16.9095961036895,NA,17.7128689618064,18.4513929778232,17.6411240706886,17.8450213699108,19.1571217538768,19.8255939877833,18.17501033071,18.4818405840015,17.9466858532504
"sp|Q9Y548|YIPF1_HUMAN",1,0.998648133,2,0,0,0,24158520,0,68093912,NA,NA,NA,17.0001476708764,18.0363983691793,NA,NA,NA,NA,17.0102548971356,17.5124111680279,17.1364714948438
"sp|Q9Y570|PPME1_HUMAN",1,1,6,157783008,193489152,143176350,79656770,113307592,117409170,18.7795876452202,19.0807320068471,18.8767312799697,18.1932375875696,18.5811755713369,18.5456167316968,18.6890820650657,19.1111278929341,19.0677691287535,18.4937048183931,18.187012902487,17.9107972573739
"sp|Q9Y580|RBM7_HUMAN",1,0.999991371,3,31387140,0,0,69635160,107532260,85277568,NA,NA,17.2619088128482,18.0587801701618,18.2614220001515,18.4933014535363,16.5874157014634,16.9349323537225,17.6916563973676,18.3541965107354,18.4262363441421,18.1179236495214
"sp|Q9Y597|KCTD3_HUMAN",1,0.985294774,1,0,0,0,0,0,13904050,NA,NA,NA,NA,16.4476907225683,NA,NA,NA,NA,16.6249070976925,16.4377417724432,16.4460529843605
"sp|Q9Y5A9|YTHD2_HUMAN",1,1,3,244758000,0,104537800,704337008,760940490,630608282,18.4650592864514,NA,19.3157805252554,20.3727675041253,20.2621954385126,20.450065713031,18.6143107137901,19.2694452230282,19.682140323318,20.4940875183421,20.4486433975143,20.2490281327829
"sp|Q9Y5B6|PAXB1_HUMAN",1,1,2,0,0,0,20174790,6094996,20883480,NA,NA,NA,16.8199443631442,16.854468973758,15.6229786646217,NA,NA,NA,16.9572366397736,15.9087197767209,15.0950279242182
"sp|Q9Y5B9|SP16H_HUMAN",1,1,6,330377208,271127520,102789448,0,216132414,25552830,18.4481932598025,19.4180998216739,19.6157456141808,NA,17.0562586316896,19.1914018056014,19.7059475764959,17.7234156587379,18.9406811241227,18.3346129058153,16.5851028556065,14.9082293508274
"sp|Q9Y5J1|UTP18_HUMAN",1,0.999996587,5,642997824,42383888,0,743803677,13242120,664094080,NA,17.5622788479839,20.2816518980593,20.4272876829762,20.3139343841511,16.3989132165011,21.4352954576312,21.9821870163289,19.9408876756075,14.8967271417348,21.2569674070785,20.4822654996501
"sp|Q9Y5J7|TIM9_HUMAN",1,0.999999988,4,52560140,101151296,73616240,33809272,80301504,0,18.1143762115329,18.4321279341504,17.7774685957596,17.3362456423612,NA,18.201298908505,18.2148619570727,17.4837572969893,18.3362785638422,17.9510790978385,17.667408338573,17.3186243797196
"sp|Q9Y5J9|TIM8B_HUMAN",1,0.999818564,1,0,0,0,82508672,0,87627608,NA,NA,NA,18.2284139609322,18.2886066660715,NA,NA,NA,NA,18.2658611011607,18.3255688190577,18.2696545567861
"sp|Q9Y5K5|UCHL5_HUMAN",1,1,4,154243516,101024528,153782436,174228726,162836198,139218088,18.8510494082544,18.430873896807,18.8540431842098,18.9758795111988,18.7515522399515,18.9082553332548,18.4654808728646,18.6298606546433,18.6109860956564,19.0076800186928,18.8053385307627,18.8777703561224
"sp|Q9Y5K6|CD2AP_HUMAN",1,0.853369007,1,0,0,0,18838680,25905200,23692330,NA,NA,NA,16.7514227609636,16.9806619250343,17.0699542787185,NA,NA,NA,16.8652555770748,16.9639998403175,16.8996190112112
"sp|Q9Y5L0|TNPO3_HUMAN",1,1,13,163102952,164535494,213736739,104379420,339207172,406258304,19.1802556240905,18.9186368738919,18.909892166753,18.4635430875441,19.8224997320147,19.6421216055264,18.9438474073476,19.0727571674163,18.9078094449488,20.3455440216259,21.2819621940229,19.4189657056436
"sp|Q9Y5L4|TIM13_HUMAN",1,1,2,86414912,243786220,140998570,45899500,273184610,48205260,18.764260306447,19.3118022516749,18.2746708114745,17.6419647817253,17.6909787016974,19.4256583517169,19.1877910240959,19.0190364727168,18.7016551788611,18.8121525013675,19.2317240936421,19.5475034827145
"sp|Q9Y5M8|SRPRB_HUMAN",1,1,12,1010560269,1781884304,1889971856,1633898423,1337642011,1649771426,21.3598277749018,21.3009372390837,20.7337707357805,21.2142346668252,21.2239025855658,21.0141742075467,20.6523450207646,21.5608886934366,20.8680046405113,21.1028128630135,21.1746459471192,21.2347810266598
"sp|Q9Y5P4|C43BP_HUMAN",1,1,5,10044430,15180020,0,43057730,0,109531728,NA,16.5354906474539,16.1225288099721,17.578052331372,18.5117248186751,NA,16.3864275923232,16.3194262707167,16.2388197331795,17.4133146163003,18.2606807289993,17.7553644879792
"sp|Q9Y5P6|GMPPB_HUMAN",1,1,5,393657824,155106958,109752092,0,34456040,0,18.5137346712413,18.8596254885203,19.7909926229212,NA,NA,17.3551948666163,18.2748354272185,19.9394943820434,18.8328424222665,17.0288674377232,17.438875003077,17.4030335147605
"sp|Q9Y5Q9|TF3C3_HUMAN",1,0.99495405,1,0,0,0,0,0,10085750,NA,NA,NA,NA,16.1266340944784,NA,NA,NA,NA,15.8755947812287,16.4976195067377,15.9203272718482
"sp|Q9Y5S2|MRCKB_HUMAN",1,0.687497095,1,24219300,34853740,0,0,25031540,30221120,NA,17.3666710064859,17.0026603939375,NA,17.2240515756707,17.0356471876839,17.3138471367636,17.2891689345196,17.1385825138606,17.0211769861388,17.0136322743917,17.0507112285055
"sp|Q9Y5S9|RBM8A_HUMAN",1,1,7,364554592,459768312,622764290,740950161,668350620,740103378,20.2496786584511,19.9462332509981,19.714186870489,20.4234439218891,20.4223004344054,20.320323474039,20.0859219163809,19.9240613940814,19.9290641267011,20.3096957583422,20.5423921139131,20.3921282601638
"sp|Q9Y5T5|UBP16_HUMAN",1,1,1,18608850,20388330,21495760,30585440,23784790,29097480,16.8833662643473,16.8304732363028,16.739147831975,17.2360346366923,17.1861621304538,16.9845568587156,16.8191554129949,16.8641796312184,16.760467464334,16.9687986678691,17.1918854205846,17.3345027271208
"sp|Q9Y5U2|TSSC4_HUMAN",1,0.999952276,2,9030303,7365813,0,27459400,6902771,9121176,NA,15.8123599887521,16.0160964796475,17.1282191081018,16.0261093011059,15.747433483153,15.7507123304629,16.0193708846824,15.7534705561988,17.3370140951272,15.3095798243596,15.5984268827373
"sp|Q9Y5U9|IR3IP_HUMAN",1,1,1,50308240,36887360,39355520,104479532,57548768,56027500,17.488146802532,17.4233795029025,17.7336794387508,18.4645017441562,17.8413531995919,17.8681432854313,17.4379581063508,17.4553467948753,17.1756685752588,17.5143265692611,17.9969892788308,18.8619148451347
"sp|Q9Y5X1|SNX9_HUMAN",1,0.994877364,1,15297990,0,22774090,0,0,0,16.9411340442198,NA,16.5432320051835,NA,NA,NA,16.9313702717186,17.1009714882072,16.3066231314458,NA,NA,NA
"sp|Q9Y5X3|SNX5_HUMAN",1,1,8,109437302,185874690,247959570.6,208613468,110103620,119713144,19.3287762690656,19.0405832949557,18.5108623587569,19.1559936622052,18.6006089723527,18.5169324803531,18.7912873505823,18.9500550254899,18.8391041998696,19.1467921705308,18.3524407488195,18.8973980439434
"sp|Q9Y5Y2|NUBP2_HUMAN",1,1,5,28510840,0,28485400,29154800,57350630,78417480,17.1649022332765,NA,17.165794923801,17.1881301227281,18.1775574196526,17.864694386658,17.1651096456672,17.1659994293148,17.166148298883,17.9498573382715,15.8702912726148,17.7891563841936
"sp|Q9Y5Y6|ST14_HUMAN",1,1,9,6860829,0,0,237412114,375880032,434201434,NA,NA,15.7413388378819,19.2853080666391,19.8890191180285,19.7447805866127,15.6874295185001,15.7977898391895,15.9183340712533,19.5975406636677,19.3725799828525,20.1438996684523
"sp|Q9Y5Z4|HEBP2_HUMAN",1,1,6,333264252,277096128,394722510,296890482,262414500,329977432,19.7936935696631,19.4398750364407,19.6244462828003,19.5088738812882,19.6145348222075,19.3854358726538,19.901923738952,19.7440403400232,19.4555878379833,19.6076784524667,19.532946192171,19.4847823196939
"sp|Q9Y605|MOFA1_HUMAN",1,1,1,0,0,0,0,50258368,53673300,NA,NA,NA,NA,17.7984262291269,17.7326876184025,NA,NA,NA,17.7316142153304,17.7761427739881,17.7386129731349
"sp|Q9Y606|TRUA_HUMAN",1,0.999545121,2,17830570,0,0,37536820,29108770,32392770,NA,NA,16.6964249579206,17.4408328758915,17.2934458077132,17.186550061308,16.5403343535499,16.5016076992149,16.8785660393676,17.3719482961402,17.228540566423,17.2526787370549
"sp|Q9Y617|SERC_HUMAN",1,1,10,914236856,1233742880,1373422448,404298992,541092310,613826692,21.0405715988549,20.933318377672,20.6336002380788,19.8176652414098,20.2352231856821,20.1091004507212,20.909607289215,21.0074380296014,20.8262729656282,20.2101965905898,19.8269500776309,20.2599056848052
"sp|Q9Y618|NCOR2_HUMAN",1,1,2,0,0,0,13506770,116225296,0,NA,NA,NA,16.4187015991903,NA,18.5710410723219,NA,NA,NA,17.7679686404842,18.0568480708918,18.8751103941297
"sp|Q9Y624|JAM1_HUMAN",1,1,6,221191560,257131204,270064440,335115216,497666454,441096455,19.414171155153,19.3650970339886,19.2145396713691,19.6299849590177,19.9047741283165,20.0254406395077,19.3378521465077,19.1946796377587,19.3804809112926,20.1588432294492,19.9277398218027,19.549457521775
"sp|Q9Y639|NPTN_HUMAN",1,1,3,0,0,25079680,138905040,77360648,83870480,17.0375685144769,NA,NA,18.7493010921635,18.2447842620872,18.1639887854962,16.3484981726828,16.6292364536305,17.3911935566399,18.4207922985015,18.2651564703732,18.3210645641229
"sp|Q9Y653|AGRG1_HUMAN",1,0.999796007,2,0,0,0,0,34289420,31291810,NA,NA,NA,NA,17.2588669599292,17.3503474097437,NA,NA,NA,17.3316206927802,17.284463705829,17.3696341662658
"sp|Q9Y672|ALG6_HUMAN",1,0.999978502,1,25349950,26561980,27278070,0,25989890,0,17.1215936406362,17.0949914279867,17.0482873156129,NA,NA,17.0732181742116,17.1127368802348,17.0932612297263,17.102977996497,17.4845999771421,17.3406566963196,16.9055714044282
"sp|Q9Y673|ALG5_HUMAN",1,0.999804692,1,0,0,0,44875000,0,0,NA,NA,NA,17.6193914047727,NA,NA,NA,NA,NA,17.900859948753,18.2228617131924,17.6641680278899
"sp|Q9Y676|RT18B_HUMAN",1,1,5,71008100,67714310,67409110,130701370,939768854,927886120,18.0262907299536,18.0308080892538,18.0783045130055,18.6884256605594,20.6484195677031,20.66114450299,18.0803568367334,18.0498893821857,18.0376729788739,18.0355453837806,19.6590995248706,20.9366344191809
"sp|Q9Y678|COPG1_HUMAN",1,1,27,698329740.8,1383084270,1318982139,1000803662,800376524,983693938,21.0001261692707,21.0475818205276,20.3642019572,20.724069176183,20.7068253680161,20.5005928299089,20.0305855890168,20.7146569573746,21.1660658498907,20.8606404942348,20.5397956325739,20.6624010188557
"sp|Q9Y679|AUP1_HUMAN",1,0.999999999,4,81047338,69696972,76248300,83463910,53628160,58883950,18.1495056781213,18.0596674314585,18.2105439616831,18.2399248808202,17.8910791157326,17.7975848612152,18.1563088430527,18.0510889237105,18.1131324902051,18.3397608645093,18.3078657471895,18.0900162436909
"sp|Q9Y696|CLIC4_HUMAN",1,1,11,1120403962,1498502644,1738986686,1170042484,616885558,1098695070,21.276568416165,21.1277322091505,20.836955137581,20.880305896208,20.8173890125399,20.2401940833044,21.1430067786332,20.9398308588108,20.7468225259796,20.8924425083205,21.1173993109175,20.6966848158484
"sp|Q9Y697|NFS1_HUMAN",1,1,4,461398452,157791504,231605576,368060784,646721688,644297200,19.2605463793664,18.8767851246224,19.9497725486918,19.7237586564065,20.2836706682978,20.2874266022701,19.8344636115926,19.0359696111577,19.2588423532989,20.048818893869,19.8648382942087,19.6945855437377
"sp|Q9Y6A4|CFA20_HUMAN",1,1,2,16885520,14147070,1314192976,2224519288,0,21922500,20.9964886077174,16.4650180934744,16.6419670078926,21.5228066788853,16.9030240646356,NA,18.4345659369828,15.6175922076195,16.8620111129815,21.6429367617769,18.7461715496363,21.1236497339591
"sp|Q9Y6A9|SPCS1_HUMAN",1,1,2,0,31723550,36343992,31225140,2890191,0,17.4085394663025,17.2725698652405,NA,17.2567340975527,NA,14.8768331478702,17.5508315543075,17.3563580156969,17.4110775945902,14.9912903790064,16.6801019102822,18.332784602216
"sp|Q9Y6B6|SAR1B_HUMAN",1,1,4,62559140,46164740,121651340,155523490,148833434,170988912,18.6166696423407,17.6477268612007,17.9516229073038,18.8623073392682,18.9571092702593,18.8183383459843,18.0762929453912,17.7339869826124,19.0515455151521,18.8261090310452,18.8305945450153,18.9652617783932
"sp|Q9Y6D9|MD1L1_HUMAN",1,0.991316862,1,0,0,0,14710230,0,0,NA,NA,NA,16.5040537280774,NA,NA,NA,NA,NA,16.1202687579774,16.278265284763,16.1608519121623
"sp|Q9Y6E0|STK24_HUMAN",1,1,3,77643432,64460928,83674592,62080380,48709752,74562590,18.2424459290414,17.9815698307729,18.1676375193067,17.9439405549545,18.1271494648628,17.7013898144128,18.1076259802705,18.068122742641,18.1615537329209,17.4914377802389,18.024029319378,17.9860722610889
"sp|Q9Y6E2|BZW2_HUMAN",1,1,8,306156842,210002168,241468476,86771384,367952870,211985876,19.3022494883751,19.162628412438,19.5396080841605,18.2787874478557,19.1720302077754,19.7234654172793,19.4651326177563,19.1431788351534,19.2787349559874,18.1039250447341,20.0769076465681,20.9149200912127
"sp|Q9Y6G3|RM42_HUMAN",1,0.999974075,1,0,0,0,0,21561910,0,NA,NA,NA,NA,NA,16.8864388900627,NA,NA,NA,17.481206761556,16.7649455816952,16.3406336236225
"sp|Q9Y6G9|DC1L1_HUMAN",1,0.807968131,2,0,0,293412096,0,0,31425770,19.4970886498172,NA,NA,NA,17.2631388149248,NA,18.9510343935198,20.240990987146,19.2525915181944,17.4410874051539,16.5571631925288,17.3934945057202
"sp|Q9Y6H1|CHCH2_HUMAN",1,1,1,661479808,795480832,844326720,1224292992,1127037952,1164233984,20.5540500866576,20.4944573099144,20.309990016488,20.9256293649405,20.8753291832365,20.8428587466811,20.4467544651618,20.483873513662,20.5436458882109,20.8939971618542,20.8173686789426,20.909767375872
"sp|Q9Y6I3|EPN1_HUMAN",1,1,3,88591465,11124760,62775950,0,20614180,15627640,17.9550825963064,16.2246838127502,18.2995460791067,NA,16.5645516993146,16.8414897464705,17.4656953533468,19.360090506748,17.178171936636,16.8950197510997,16.5799395323906,16.8309032291687
"sp|Q9Y6I9|TX264_HUMAN",1,1,3,64961688,120971092,71360576,116051032,194819068,108183200,18.0832561179523,18.6110621659268,17.9893082387018,18.5695405833638,18.4993366442991,19.0875818293926,17.872211353549,18.2856788539739,18.4184506846283,18.3238208165432,18.9337347118407,18.4826876216982
"sp|Q9Y6K0|CEPT1_HUMAN",1,0.999996949,3,27008700,48077140,60452688,60767100,57350380,54685380,17.9173716005377,17.688317362229,17.1116695942884,17.9225590820579,17.8171069556164,17.8646900274985,17.9235000905164,16.9908332031192,16.4355807873715,17.894031603923,17.9702766630159,17.9118972942182
